Latitude,Longitude
43.6984019444,3.9293488889
43.5221950228,3.6963317939
43.5159530556,7.0594549167
43.5173683056,7.0694150833
49.4413795278,1.0721329444
43.5445993,7.1331446997
43.5235842248,5.4439940785
43.6212017004,7.1296011374
43.9465139855,1.9176253781
43.7636578927,3.814451291
43.7265014648,3.5506417751
43.7265014648,3.5506417751
44.5245011,5.0622807
44.6350566456,1.6598390914
44.2484136858,4.8907537479
43.0723715297,5.7889000954
48.58570863,7.78511153
48.58450919,7.78418254
43.6599566667,3.4020516667
43.6693666667,3.3600683333
43.463365,3.8045366667
43.7793166667,4.8304111111
44.192424,5.006335
44.1568832397,4.1084775925
43.2818984985,5.3695325851
43.8592761114,7.2259599343
44.1874839871,4.840039
43.3145178584,5.5440195595
43.2368545532,5.3647403717
44.7942615795,1.1050610617
44.5258630797,4.1187191621
44.5306468429,4.1282976749
44.3585209749,4.4546118976
44.6139526367,0.8176166415
45.0301699303,-1.1579275501
45.0295751141,-1.1745003574
43.7004088307,3.5559856606
44.5009904202,4.3064076081
43.6268197317,4.1349444412
43.756395,4.7978133333
43.7344512939,4.8003067969
44.3053383333,4.553235
43.7577242,4.8512089
43.722949844,3.8535562996
43.7229629699,3.8535349643
43.7229253418,3.8535015833
43.7228989635,3.8535028391
43.2071333333,5.517695
43.6098854267,5.0742596941
43.5591125486,3.4588279722
44.3998804168,4.3734972258
43.6427600869,3.8052422181
42.6423783924,9.3410783931
43.4253383333,5.5931216667
43.68709893,6.03621666
43.70385053,6.00728678
44.633718069,1.2552885711
44.1247024536,4.6839547157
43.69580469,7.28000658
43.9239177707,4.5905537903
43.6178066428,6.9731325928
43.2450171,5.4176826
43.7264124581,4.8058569269
43.6448868992,3.9366117865
42.999724,6.1711213
43.6253919414,3.8716802001
41.5084765759,9.0178662445
44.6958160278,1.1777379444
43.950018473,4.5291540317
44.6327875732,1.2556905672
43.9488809727,4.8049251344
44.4191183333,4.9084249167
43.6892866667,5.0972555
43.0355128592,6.1425137947
43.7190897302,4.7140518363
43.827140056,3.6921357705
43.2988736406,3.5016572042
44.4546466667,4.7567366667
43.558655,7.0323861667
43.9194660875,5.2021764525
43.8733469591,4.4951161666
43.3329391479,5.1515421867
44.2426722222,5.0752111111
43.8738366667,3.8044383333
43.4687805176,3.2158987522
43.1363699636,5.737097495
43.7271075704,4.0325101465
43.602005,3.8581783333
43.811052516,7.2114883573
43.5715459722,4.8320439722
43.563968,5.022221
44.02185833,4.88808667
44.3110458,5.0697837997
42.931632,2.910594
43.5330578064,4.8805363794
45.0805861,-1.1474492
47.3474159769,-0.2005786076
43.3293113708,5.0752205849
43.5296959895,5.4474270344
43.0729827881,5.8011817932
44.8023357939,-0.6048755738
43.3157305556,2.7996888889
43.4605371847,4.7323288555
44.211605072,4.5145359039
44.4008650077,4.2896313965
42.6421194081,9.3415000418
43.3735471359,5.6548062153
43.2274821368,5.4070705175
43.4737333333,3.3446416667
44.7387075203,-1.1887365718
43.6555371155,6.0076933075
44.8026634624,-0.6050001078
44.0639898093,1.6675644488
43.5715446469,6.495800495
43.4404296875,5.462287426
43.83529049,3.76817151
43.1826914521,2.9090813175
43.6530038947,3.7871912867
43.84427323,3.8109090552
43.636704,3.8160259722
43.7911529541,4.4067220688
43.7910957336,4.4066610336
42.6421209714,9.3408162693
43.0792743897,5.8044850454
43.6450249722,3.7415009722
43.8023333333,4.35213
43.4393805261,3.2076721472
46.1393933623,-0.7360098906
43.5474889575,1.4558235132
44.0052594444,1.7073461111
43.3157060278,6.0118989167
43.5762716667,7.0918833333
44.8389034455,1.1077938974
43.6452590772,3.7587033903
43.6452590772,3.7587033903
43.3155527778,2.7990277778
43.1630833333,6.0293971667
43.7063207816,4.6648855691
43.8571536067,3.8611270102
43.7789448199,3.5295034293
44.101094756,5.0439490378
43.6848733091,7.2118809513
43.6251783718,6.8856114505
43.7650782021,3.7106568234
43.6411745986,3.8875986305
43.5988992572,3.5296688854
44.0583638889,4.8285416667
43.9637333333,4.8007472222
43.7843530631,4.8226320002
43.660381,3.782385
43.7310991813,7.401973617
44.0672722222,4.7905388889
43.8262583457,3.7167188308
43.3237339826,2.633214181
43.6332797415,5.4954385312
43.590586,6.875196
43.3595114597,5.4691644945
43.3318432292,5.4222448446
43.6600466821,4.4804755063
43.2970254271,5.6278120391
41.444656,9.084832
43.1351995932,5.7376730722
43.8122796997,3.9268333
43.8121219,3.9280195
44.554906079,4.696856366
43.7572807197,4.8418945065
44.3513461601,1.2549060969
43.1826409,5.709571
45.5550394663,4.916943716
43.734275,4.778545
43.6402270687,3.8639916711
44.8933350539,-1.2142558023
43.8274485035,3.7662969494
43.7428048218,3.7090067823
44.2544565477,5.0739546388
43.415713,6.853766
43.5855558333,1.0683333333
43.215134,5.53712
44.9788957773,-1.0809965432
44.1694218126,5.0899210031
43.0038888889,6.4116666667
44.244558,5.013454
43.7063377169,4.6646142354
43.8209344471,3.7287891103
44.382852039,4.8166176306
43.235953675,5.4104408972
43.6673745,7.0671637
43.2930706,5.6512175
43.96341,4.796959
41.4104583333,9.1237866667
44.072311721,5.0141271738
43.6206112,3.8922613
44.2359775822,3.9030016017
43.6201133728,6.9694161414
43.3548402021,5.4709306421
43.3369833333,2.3776533333
43.88073667,4.91931667
44.05953333,4.79189167
43.1030714917,5.8782189712
43.1607928011,3.1627519056
43.4892313518,5.5595888584
43.0051281826,6.376369223
42.2584305808,8.7503752006
43.1030714917,5.8782189712
43.5574617537,7.1953510989
43.302415,5.3999058
43.9543793057,4.8018017986
43.9542686232,4.8015554339
43.7458866,4.7968645
41.3748085572,9.238300362
43.623154,5.210866
43.83689167,5.03251383
43.5173339844,5.4497880936
44.7984808011,-1.2295226008
43.3088031896,3.4768107533
43.693303,3.978293
43.363361,5.541993
43.364081944,5.5462682062
43.1218773262,6.1286390573
43.6501150535,6.7942486703
43.4575540836,6.9200020283
43.0835821,6.1402723
43.1634237,3.1715336
43.005256,2.525645
44.005058,4.8694536
43.80724719,3.5917605
43.9006954399,3.4960377906
43.1128430833,5.9689452778
43.1142795,5.7953106997
43.764386,5.3616619722
43.7641089722,5.3620999722
43.357019,5.472249
43.357209,5.472265
43.7773344594,7.2980906399
42.8286886598,2.9225333355
43.3335039722,5.0701099722
43.3982811093,3.4755400568
43.4507232301,3.0476593226
43.9493169693,4.805528149
43.6956077874,7.2991504956
43.67764667,7.21735333
43.0405555556,6.0986111111
43.6231361111,5.2039944444
43.3462648169,6.1074523386
43.5356707449,3.1849490458
43.5356707449,3.1849490458
43.9531288144,4.8074197767
43.964623,4.8381319722
44.4886369722,4.7506279722
44.8944664001,-1.2184449434
43.1127015,5.9694393889
43.1282500866,5.7906254606
45.9538706885,6.0479836911
43.19832167,5.79662
44.2397510759,4.2999634333
43.1352489,5.9047765
43.5080554634,3.888610974
43.76499167,4.96110833
44.6590356,4.4437906
43.9017102078,5.3571539484
43.427768997,3.3050561696
43.941095,3.720705
43.6799577631,7.1162642911
43.6689705919,3.7229427223
43.8669177906,3.7929451281
41.403474675,9.1673607565
43.357515,5.471433
43.357594,5.471123
43.357313,5.471185
43.357603,5.471335
45.0984183278,1.2261632427
42.8671754588,2.8799214347
44.54890648,4.67877955
44.54883416,4.67876612
44.8598824663,4.8089540005
44.0078573,5.7376158
43.3310915706,5.1064773649
43.357719,5.469642
44.3507566111,5.1343320278
45.0986057667,1.2246049563
44.0420166944,5.0074215833
43.1844078637,2.5576321408
43.1098810288,6.0125054419
44.1565334425,4.4844279997
44.3054337445,4.5954401046
43.4536111111,3.0355555556
43.6926664617,4.869705007
43.2105504339,5.7913574738
43.53397488,5.46527386
43.1552055,5.89641167
43.8557215055,7.1285881047
43.67565333,7.13956117
44.5446273331,4.3453447932
42.6550638,9.0680268
44.1090397457,4.9436890706
43.8670275607,3.7919273942
43.579510827,3.8050789471
43.5931266574,6.5569472423
42.8163165039,2.8258520527
43.0413226,6.1280139
43.8168755,4.5064852
45.6675040695,4.8382090302
43.1410800635,6.2899494544
43.6389255203,3.8649072871
43.1881772029,5.5625306815
43.2280835239,5.4599131489
43.2314900334,5.458711518
44.057521,2.98181616
43.363444,5.542264
44.148989,4.682918
43.59726543,3.83112479
44.4280938858,-0.4897569492
43.6604431,6.9282033
43.58778,3.77088833
43.4726110585,3.2231412252
43.7216830704,4.1732181609
43.5733278312,3.8305277377
43.8619949978,3.9059990644
43.3200663608,3.4849871323
43.71400833,5.46925833
43.9273728595,4.2987475544
43.71423,5.469295
43.9574418249,4.7081969911
43.7703819275,3.8627839088
44.98153333,-1.0942805
43.9592312064,4.8638309911
43.6366533927,1.4961613342
43.8676624788,3.7924027033
42.8787768413,2.7515600786
43.6071330076,3.5125329159
43.8677681367,3.7924065725
44.8233330672,5.0392880291
45.6504749423,4.8324012993
43.0989681222,6.0191797838
43.8400418959,4.9197060987
43.9911020096,5.1460306053
43.83897833,4.95473667
43.8667711818,3.7921863739
43.5688276623,4.0742292261
43.71339667,5.46802833
43.0308284868,6.1017616466
44.6000638889,0.3604527778
43.8338505684,5.7435908541
44.4001978792,1.671650894
43.7411803391,3.7068204646
43.3129664986,5.6564488701
44.05181117,4.70958833
44.051875,4.70942
44.148989,4.682918
46.1872694312,-1.0845921189
43.7233973606,4.9960327147
43.8288691803,5.017415285
43.7357693241,4.7423671558
43.1921614,3.1867647
43.6222552389,7.1289908678
43.13834,3.0927097222
43.1042364266,6.070388917
43.3292126516,5.1489144981
44.8635505125,5.0651766145
43.0942014952,5.8617402797
43.0779039544,5.8562463437
45.3119062575,4.7813062958
43.1488278333,5.7129033333
43.9167002669,4.8882317171
43.6356899274,3.860623049
44.4037883064,-0.5097038671
43.225105,5.5459366667
44.3099092374,3.3301254214
43.802808,3.323006
45.7722545809,5.008531361
44.7807655334,1.000025034
43.120541,6.128639
44.04960365,4.71347771
43.3397972217,3.4282074142
45.0853698439,-1.1880684896
43.1252771602,6.1309339327
43.5886383333,3.8406666667
44.9093968868,0.6419578611
44.3787283333,1.72418
46.9392,1.9970033333
42.2220083333,9.5380166667
43.9962788,5.8408133
43.5632887,4.0457553
42.5395478239,2.8155891931
43.3686103821,6.5100002289
43.631049,5.150567
43.7061661919,3.9143284484
43.6983634411,3.9295891946
43.6236583333,7.1294471667
43.62352,7.129425
43.22475,5.5452916667
44.0822235542,-1.3141732849
43.9198798,5.0532006
43.64275573,6.87775986
43.8075917,3.6457402
43.6444720862,3.880466375
44.444202,4.844485
44.2168162773,-1.2981180847
43.93027422,5.18864881
45.37342144,-1.1486505
43.3527831098,2.8041743142
43.3553201612,2.7474196484
43.9,-1.13
43.9,-1.13
43.7768471905,4.8321054876
43.7767249386,4.8327096552
43.6518678639,3.9311720571
44.1388904688,4.9891349581
43.1263062705,2.7355751688
44.2240181,5.1504203
44.35146756,5.1088013805
43.9054955685,3.7400554852
43.272115303,5.3706097371
44.1364333333,5.4144783333
43.7709430556,3.7899847222
43.7518930556,3.7706680556
44.3872047233,5.3012184799
44.8390007,1.3375883
44.5662854546,-1.2151253083
44.8389903986,1.3376177389
42.9958851864,2.2568880749
43.8858523964,4.8009315133
42.6166318811,3.0911915614
43.6920883333,3.86513
43.7505569458,4.149166584
43.2834707381,3.51147811
44.4252866667,5.359805
43.588684082,5.1252269745
44.3423083333,5.1035695
43.1359355935,5.7539623683
43.9458869,4.8595694
45.098531593,1.2243602751
45.0984353313,1.2241696105
43.9766883333,4.8989916667
45.0990549948,1.2263074686
45.1000414571,1.2217259823
43.6193165,6.91559
44.4195009,4.909444
43.8181390835,6.0976628016
43.8181576902,6.097605675
43.9470942695,4.8375399783
43.6602300055,6.0682322967
43.6848115013,7.3339508819
45.003925,-1.1724883333
44.6440444331,4.3101462449
43.3526283333,5.6427766667
43.7166513474,3.8595702046
43.7166513474,3.8595702046
43.4784533333,4.1654916667
43.6281498,3.8420461
43.0782182635,5.7797728959
43.13648921,5.7362044124
43.136050787,5.7360327349
43.743178,4.795034
41.4726746174,9.269465211
43.02891,2.979255
43.710324,5.4352729
43.1826409,5.709571
43.743887,4.795495
43.0672088551,5.8077233521
43.710324,5.4352729
43.710324,5.4352729
43.776775,4.8344027778
45.9603538737,4.6534224227
44.1763333333,5.4341666667
43.675607415,7.1395892836
43.955845,4.803895
44.0023902,4.2896711
43.6418833333,3.8759883333
44.541485,4.291955
43.106933,6.018687
43.0035949,6.3944268
43.77885306,4.4754924
43.77615,4.468584
43.77615,4.468584
43.5877761841,5.1905555725
43.6743349582,-1.4155483805
43.6922766345,-1.4264768735
43.0401283333,6.151155
44.68855194,4.38154774
43.0408983333,6.1473316667
41.69127,8.88033
43.2472229004,3.2961111069
43.8690066592,7.3020867907
43.398686,5.3684079
43.398686,5.3684079
43.0317721667,6.1631805
43.6421166667,6.87402
44.2296974196,4.3540970442
43.1375971667,5.740095
43.215845,5.5410133333
44.169088,4.55267443
43.3350616667,2.3782116667
43.9185844966,4.89271424
48.805695362,2.4482497938
43.9672583333,4.271775
43.9310302734,4.8338603973
43.743887,4.795495
43.5999488784,7.0781248715
43.4290966667,5.0346528333
43.0062023394,6.1848417659
43.5811493,5.4108717
44.1942822048,4.1486907005
44.3420978144,3.3733476276
44.197236,4.144796
44.1999281286,4.1109466553
43.400481,3.663846
41.4663411,9.2717134954
43.3256771929,5.5810546875
42.833829,2.919303
44.5921342111,4.9528840184
43.2681962653,2.1635019779
44.5500976093,4.4167882204
49.2499831682,5.9410380609
43.92595,4.9409166667
43.81819,3.7316
43.8194187827,3.7297797199
43.8141913889,3.7358930556
43.8142784512,3.7357234954
43.9582257271,4.7975910666
43.8414429501,4.3503535911
43.8417119254,4.3505135179
43.8421751513,4.3495100364
44.2256202698,4.7226886749
43.6935713889,3.5660163889
43.6935193883,3.5659709572
43.3269599058,6.3930137441
43.742063106,3.709371686
41.473005,9.262066
43.709858,3.553044
43.796443464,7.3532009125
43.6021645,7.0916933
43.60279353,7.09165094
43.9541664124,0.3802777827
44.1293166667,1.8800833333
43.275776,2.708092
43.758201,4.736996
43.222783,5.539096
