Latitude,Longitude
43.4687728882,3.2158901691
43.6170883333,3.5135366667
43.6502683333,3.34878
43.8738333333,3.7960416667
43.7054554339,3.5499074348
43.721338,3.8633069722
43.6890275504,3.5929929462
44.3113782917,5.069550975
43.7468245463,5.321183838
44.481590271,4.4988160133
43.6534785619,6.0042600799
43.2596027778,5.3849666667
45.9369036004,5.828926222
44.2312710943,4.9868967757
42.893306,2.978041
43.638854184,3.8616691902
43.28189667,5.53259667
44.235885355,4.9667191878
43.1304695,3.095775
43.6688139722,3.7735769722
43.6687799722,3.773692
43.6774375191,3.6693563828
43.3006809023,5.5741959438
44.0643844928,1.6672686088
43.8447354778,5.1408053333
43.6515912272,3.3029389009
43.6555166667,3.8867966667
43.8301505993,3.6289625977
43.7455896741,3.9319208066
43.7292265488,4.0381659195
43.6597116,3.293712
43.4536111111,3.5483333333
43.7462248456,3.7052685767
43.1005639722,6.017539
43.6391619722,3.866658
43.1455543958,6.3940342516
43.5948584936,3.8755945489
43.8639740668,3.9044118996
43.6169983333,3.5132716667
43.8363899585,5.1744901389
43.3131083333,2.7765666667
43.3422315734,5.5714316842
43.7201881409,4.3268523216
42.8946583333,2.9592055556
44.1879119873,5.0080890656
43.6560031066,3.7907750777
43.6495526602,3.5550206384
43.2268579942,5.5736092001
43.5086052644,3.3192225918
44.0567474365,5.0469751358
43.1438009078,6.2345405422
43.7745883333,3.75825
43.7745366667,3.7576566667
43.1611657582,3.1594836339
43.8544745459,3.8050990552
43.8536933876,3.8075968623
43.8400929213,3.8156988099
43.3029675992,5.5479903581
43.6245590063,3.8727467135
43.7519035166,5.2019844789
43.832368,3.885359
43.2876838418,3.5042653419
43.6916538337,3.9278435944
43.298743,3.502598
43.3317766257,2.532623224
43.4538934203,3.0353261903
43.6902328876,3.8758090034
43.8596629082,3.7833677977
43.8605607505,3.7871292606
43.3378126395,5.6137168539
43.5083941959,3.3192755654
43.7361720155,3.7009741752
43.6844261618,3.590028137
44.099925372,4.084884563
43.7559283333,3.729695
43.3930371631,3.0063531426
43.3931185498,3.0063381311
43.2318888889,3.0546444444
44.10576262,5.02042702
43.6035755734,3.7108524278
43.9159638806,5.4724983126
43.5988992572,3.5296688854
44.0049833333,4.8729277778
44.0049972222,4.8725777778
43.2085195,5.6336736
43.3154630844,2.6391340058
44.394962,4.37783
43.7581943859,3.6555793308
43.7648812275,3.8843774481
43.6594040992,3.2914201009
43.8451159472,3.6982441815
43.8863048518,4.6693058595
43.3594065635,5.4680519893
43.3593969831,5.4681534077
43.3594149283,5.4680406489
43.0990151257,2.9442487657
43.9919963218,3.6368393898
43.4359994433,3.1003352255
43.8435072489,3.6670115074
44.008767,4.872757
43.6141374534,3.514223214
42.8460210308,2.777510358
43.3595091354,5.470004864
43.359254887,5.4680746794
43.18073667,5.5937
43.6402255491,3.8635931349
42.7250864559,2.7123243902
43.6354364927,3.8622123376
43.469512,3.341676
43.4378175629,5.0368613005
43.6196533859,3.6559528112
43.3921079597,3.1011080369
43.124228,5.928
43.5944949935,3.8960742205
44.2544565477,5.0739546388
43.526740613,3.5532336516
43.7019469,3.899178
43.682702,3.925559
43.35320333,5.59947167
44.0208597476,4.4227637748
43.700954424,3.4525127022
43.7279143707,3.5499988496
48.83984197,2.3786739837
49.3026846,1.0310893
44.008767,4.872757
44.029863,4.827408
43.7103805223,3.4253038481
43.96514167,4.80226667
43.6584973459,4.1156556085
43.6893775008,3.8053560134
42.8970717609,2.8469529748
43.1030714917,5.8782189712
44.710592369,5.1375061855
